"ID","dstOffset","rawOffset","status","timeZoneId","timeZoneName"
"38TN",0,-21600,"OK","America/Chicago","Central Standard Time"
"38TS",0,-21600,"OK","America/Chicago","Central Standard Time"
"38TX",0,-21600,"OK","America/Chicago","Central Standard Time"
"38U",0,-25200,"OK","America/Denver","Mountain Standard Time"
"38UT",0,-25200,"OK","America/Denver","Mountain Standard Time"
"38VA",0,-18000,"OK","America/New_York","Eastern Standard Time"
"38W",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"38WA",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"38WI",0,-21600,"OK","America/Chicago","Central Standard Time"
"38WV",0,-18000,"OK","America/New_York","Eastern Standard Time"
"38XA",0,-21600,"OK","America/Chicago","Central Standard Time"
"38XS",0,-21600,"OK","America/Chicago","Central Standard Time"
"39AK",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"39B",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39CA",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"39CL",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"39CN",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"39CO",0,-25200,"OK","America/Denver","Mountain Standard Time"
"39FA",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39FD",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39FL",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39G",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39GA",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39IA",0,-21600,"OK","America/Chicago","Central Standard Time"
"39II",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39IN",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39K",0,-21600,"OK","America/Chicago","Central Standard Time"
"39KY",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39LA",0,-21600,"OK","America/Chicago","Central Standard Time"
"39LL",0,-21600,"OK","America/Chicago","Central Standard Time"
"39MI",0,-21600,"OK","America/Chicago","Central Standard Time"
"39MN",0,-21600,"OK","America/Chicago","Central Standard Time"
"39MO",0,-21600,"OK","America/Chicago","Central Standard Time"
"39N",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39NC",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39NJ",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39NY",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39OH",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39OK",0,-21600,"OK","America/Chicago","Central Standard Time"
"39OR",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"39P",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"39PA",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39PN",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39R",0,-21600,"OK","America/Chicago","Central Standard Time"
"39T",0,-18000,"OK","America/New_York","Eastern Standard Time"
"39TA",0,-21600,"OK","America/Chicago","Central Standard Time"
"39TE",0,-21600,"OK","America/Chicago","Central Standard Time"
"39TN",0,-21600,"OK","America/Chicago","Central Standard Time"
"39TS",0,-21600,"OK","America/Chicago","Central Standard Time"
"39TX",0,-21600,"OK","America/Chicago","Central Standard Time"
"39WA",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"39WI",0,-21600,"OK","America/Chicago","Central Standard Time"
"39XS",0,-21600,"OK","America/Chicago","Central Standard Time"
"39Z",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3A0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3A1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3A2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3A3",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3A4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3A7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3A9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AA3",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AK0",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AK2",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AK3",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AK4",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AK5",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AK6",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AK7",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AK8",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AK9",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3AL0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AU",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AZ0",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ1",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ2",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ3",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ4",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ5",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ6",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ7",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ8",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ9",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3B0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3B1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3B3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3B4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3B5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3B8",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3C1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3C3",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3C8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3CA0",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CA1",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CA2",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CA5",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CA6",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CA7",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CA8",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CA9",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CK",0,-21600,"OK","America/Chicago","Central Standard Time"
"3CL0",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CL1",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CL3",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CL4",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CL5",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CL6",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CL7",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CL8",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CL9",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CM",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3CN5",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CN7",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3CO0",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3CO1",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3CO2",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3CO3",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3CO4",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3CO5",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3CO7",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3CO8",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3CO9",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3CU",0,-21600,"OK","America/Chicago","Central Standard Time"
"3D1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3D2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3D8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3DA",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3DW",0,-21600,"OK","America/Chicago","Central Standard Time"
"3E0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3EV",0,-21600,"OK","America/Chicago","Central Standard Time"
"3EX",0,-21600,"OK","America/Chicago","Central Standard Time"
"3F2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3F3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3F4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3F5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3F6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3F7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3F9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3FA2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FA3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FA4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FA5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FD0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FD2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FD3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FD4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FD5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FD6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FD7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FD8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FD9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FK",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FL0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FL1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FL2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FL3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FL4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FL5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FL6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FL7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3FL8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3FL9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3FU",0,-21600,"OK","America/Chicago","Central Standard Time"
"3G1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3G2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3G3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3G4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3G5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3G6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3G8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3G9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GA9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GE1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GE2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GE3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GE5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GE6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GE8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GE9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GM",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3GV",0,-21600,"OK","America/Chicago","Central Standard Time"
"3H3",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3H4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3H5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3HO",0,-21600,"OK","America/Chicago","Central Standard Time"
"3I2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3I3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3I4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3I7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3IA0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IA1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IA2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IA3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IA6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IA8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IA9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3ID2",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3ID4",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3IG3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3II1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3II2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3II3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3II4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3II7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3II8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3II9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3IL0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IL1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IL2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IL3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IL4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IL6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IL7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IL8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IL9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IN0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IN2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3IN3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3IN4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3IN5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3IN6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3IN7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3IN8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3IS1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IS2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IS3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IS4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IS5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IS6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IS7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IS8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3IS9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3J0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3J1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3J6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3J7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3JC",0,-21600,"OK","America/Chicago","Central Standard Time"
"3JY2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3K3",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3K4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3K6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3K7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3K8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3K9",0,-32400,"OK","America/Anchorage","Alaska Standard Time"
"3KK",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KS0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KS1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KS3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KS4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KS5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KS6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KS7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KS8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KY0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KY1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3KY2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3KY3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3KY4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3KY5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3KY6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3KY7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3KY8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3KY9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3L2",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"3L7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3LA0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LA1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LA3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LA4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LA5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LA6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LA7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LA8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LA9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LF",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LL9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LS3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LS7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3LS8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3M0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3M2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3M5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3M7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3M8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3M9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MA0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MA1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MA2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MA3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MA4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MA5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MA6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MA7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MA8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MA9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MD0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MD1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MD2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MD4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MD5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MD6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MD7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MD8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3ME8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MI0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MI2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MI3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MI6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MI7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MI8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MI9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3MN0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MN1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MN2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MN6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MN7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MN8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MN9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MO9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MS0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MS1",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MS3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MS4",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MS5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MS6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MS8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MS9",0,-21600,"OK","America/Chicago","Central Standard Time"
"3MT3",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3MY",0,-21600,"OK","America/Chicago","Central Standard Time"
"3N0",0,43200,"OK","Pacific/Majuro","Marshall Islands Time"
"3N1",0,43200,"OK","Pacific/Majuro","Marshall Islands Time"
"3N5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3N6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3N8",0,-21600,"OK","America/Chicago","Central Standard Time"
"3NA0",0,-21600,"OK","America/Chicago","Central Standard Time"
"3NA2",0,-21600,"OK","America/Chicago","Central Standard Time"
"3NA6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3NA7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3NC0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NC1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NC2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NC3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NC4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NC5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NC6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NC7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NC8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NC9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3ND5",0,-21600,"OK","America/Chicago","Central Standard Time"
"3NE2",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3NE3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3NE6",0,-21600,"OK","America/Chicago","Central Standard Time"
"3NE7",0,-25200,"OK","America/Denver","Mountain Standard Time"
"3NH9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NJ0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NJ1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NJ2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NJ3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NJ4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NJ6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NJ8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NJ9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK5",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK6",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK7",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK8",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NK9",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NO",0,-21600,"OK","America/Chicago","Central Standard Time"
"3NP",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NR3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NY0",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NY1",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NY2",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NY3",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NY4",0,-18000,"OK","America/New_York","Eastern Standard Time"
"3NY5",0,-18000,"OK","America/New_York","Eastern Standard Time"
